Species ID,Park Name,Category,Order,Family,Scientific Name,Common Names,Record Status,Occurrence,Nativeness,Abundance,Seasonality,Conservation Status
YOSE-1949,Yosemite National Park,Vascular Plant,Caryophyllales,Montiaceae,Lewisia pygmaea,"Alpine Bitterroot, Alpine Lewisia, Pigmy Bitterroot",Approved,Present,Native,Common,,
YOSE-1950,Yosemite National Park,Vascular Plant,Caryophyllales,Montiaceae,Lewisia triphylla,"Threeleaf Bitterroot, Threeleaf Lewisia",Approved,Present,Native,Common,,
YOSE-1951,Yosemite National Park,Vascular Plant,Caryophyllales,Montiaceae,Montia chamissoi,"Toadlily, Water Indianlettuce, Water Miner's Lettuce, Water Minerslettuce",Approved,Present,Native,Common,,
YOSE-1952,Yosemite National Park,Vascular Plant,Caryophyllales,Montiaceae,Montia fontana,"Annual Water Minerslettuce, Fountain Miner's Lettuce",Approved,Present,Native,Uncommon,,
YOSE-1953,Yosemite National Park,Vascular Plant,Caryophyllales,Montiaceae,Montia linearis,"Narrowleaf Indianlettuce, Narrowleaf Minerslettuce",Approved,Present,Native,Uncommon,,
YOSE-1954,Yosemite National Park,Vascular Plant,Caryophyllales,Montiaceae,Montia parvifolia,Littleleaf Minerslettuce,Approved,Present,Native,Common,,
YOSE-1955,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Chorizanthe membranacea,Pink Spineflower,Approved,Present,Native,Uncommon,,
YOSE-1956,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Eriogonum hirtiflorum,Hairyflower Buckwheat,Approved,Present,Native,Uncommon,,
YOSE-1957,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Eriogonum incanum,Frosted Buckwheat,Approved,Present,Native,Common,,
YOSE-1958,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Eriogonum lobbii var. lobbii,Lobb's Buckwheat,Approved,Present,Native,Uncommon,,
YOSE-1959,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Eriogonum marifolium,Marumleaf Buckwheat,Approved,Present,Native,Uncommon,,
YOSE-1960,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Eriogonum nudum,"Naked Buckwheat, Nakedstem Buckwheat",In Review,,,,,
YOSE-1961,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Eriogonum nudum var. deductum,Naked Buckwheat,Approved,Present,Native,Common,,
YOSE-1962,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Eriogonum nudum var. nudum,Naked Buckwheat,Approved,Present,Native,Common,,
YOSE-1963,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Eriogonum nudum var. scapigerum,Naked Buckwheat,Approved,Present,Native,Rare,,
YOSE-1964,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Eriogonum ovalifolium var. nivale,Cushion Buckwheat,Approved,Present,Native,Common,,
YOSE-1965,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Eriogonum prattenianum var. avium,Nevada City Buckwheat,Approved,Not Confirmed,Native,,,
YOSE-1966,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Eriogonum prattenianum var. prattenianum,Nevada City Buckwheat,Approved,Present,Native,Uncommon,,
YOSE-1967,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Eriogonum rosense,"Mount Rose Buckwheat, Rosy Buckwheat",Approved,Present,Native,Uncommon,,
YOSE-1968,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Eriogonum roseum,Wand Buckwheat,Approved,Present,Native,Common,,
YOSE-1969,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Eriogonum spergulinum var. reddingianum,Redding Buckwheat,Approved,Present,Native,Common,,
YOSE-1970,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Eriogonum spergulinum var. spergulinum,Spurry Buckwheat,Approved,Present,Native,Common,,
YOSE-1971,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Eriogonum umbellatum var. covillei,Sulphur-Flower Buckwheat,Approved,Present,Native,Uncommon,,
YOSE-1972,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Eriogonum umbellatum var. furcosum,"Sulphurflower Buckwheat, Sulphur-Flower Buckwheat",Approved,Present,Native,Uncommon,,
YOSE-1973,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Eriogonum umbellatum var. nevadense,"Nevada Buckwheat, Sulphur-Flower Buckwheat",Approved,Present,Native,Uncommon,,
YOSE-1974,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Eriogonum wrightii var. subscaposum,Bastardsage,Approved,Present,Native,Common,,
YOSE-1975,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Eriogonum wrightii var. trachygonum,"Bastardsage, Shrubby Buckwheat",Approved,Present,Native,Unknown,,
YOSE-1976,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Oxyria digyna,"Alpine Mountainsorrel, Mountain Sorrel",Approved,Present,Native,Common,,
YOSE-1977,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Polygonum amphibium var. emersum,"Colored Smartweed, Devil's Shoestring, Longroot Smartweed, Swamp Smartweed, Tanweed",Approved,Present,Native,Rare,,
YOSE-1978,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Polygonum amphibium var. stipulaceum,Water Smartweed,Approved,Present,Native,Uncommon,,
YOSE-1979,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Polygonum arenastrum,"Common Knotweed, Doorweed, Matweed, Ovalleaf Knotweed, Oval-Leaf Knotweed, Prostrate Knotweed",Approved,Present,Not Native,Uncommon,,
YOSE-1980,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Polygonum bistortoides,American Bistort,Approved,Present,Native,Common,,
YOSE-1981,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Polygonum californicum,California Knotweed,Approved,Present,Native,Uncommon,,
YOSE-1982,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Polygonum convolvulus,"Black Bindweed, Black-Bindweed, Climbing Buckwheat, Climbing Knotweed, Cornbind, Dullseed Cornbind, Pink Smartweed, Wild Buckwheat",Approved,Present,Not Native,Uncommon,,
YOSE-1983,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Polygonum douglasii ssp. douglasii,Douglas' Knotweed,Approved,Present,Native,Common,,
YOSE-1984,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Polygonum douglasii ssp. johnstonii,Johnston's Knotweed,Approved,Present,Native,Common,,
YOSE-1985,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Polygonum hydropiper,"Annual Smartweed, Marshpepper Knotweed, Mild Water-Pepper",Approved,Present,Not Native,Rare,,
YOSE-1986,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Polygonum hydropiperoides,Swamp Smartweed,Approved,Not Confirmed,Native,,,
YOSE-1987,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Polygonum lapathifolium,"Curltop Ladysthumb, Curlytop Knotweed, Curlytop Smartweed, Dock-Leaf Smartweed, Nodding Smartweed, Pale Smartweed",Approved,Present,Native,Rare,,
YOSE-1988,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Polygonum minimum,"Broadleaf Knotweed, Dwarf Knotweed, Zigzag Knotweed",Approved,Present,Native,Common,,
YOSE-1989,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Polygonum persicaria,"Ladysthumb, Lady's-Thumb, Ladysthumb Smartweed, Spotted Knotweed, Spotted Ladysthumb, Spotted Smartweed",Approved,Present,Not Native,Common,,
YOSE-1990,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Polygonum phytolaccifolium,"Mountain Lice, Poke Knotweed",Approved,Present,Native,Common,,
YOSE-1991,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Polygonum polygaloides ssp. kelloggii,Kellogg's Knotweed,Approved,Present,Native,Uncommon,,
YOSE-1992,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Polygonum ramosissimum,"Bushy Knotweed, Tall Knotweed, Yellow Knotweed, Yellow-Flower Knotweed",Approved,Present,Not Native,Uncommon,,
YOSE-1993,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Polygonum shastense,Shasta Knotweed,Approved,Present,Native,Uncommon,,
YOSE-1994,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Pterostegia drymarioides,"Woodland Pterostegia, Woodland Threadstem",Approved,Present,Native,Uncommon,,
YOSE-1995,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Rumex acetosella,"Common Sheep Sorrel, Field Sorrel, Red Sorrel, Sheep Sorrel",Approved,Present,Not Native,Common,,
YOSE-1996,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Rumex conglomeratus,"Clustered Dock, Sharp Dock",Approved,Present,Not Native,Common,,
YOSE-1997,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Rumex crispus,"Curly Dock, Narrowleaf Dock, Sour Dock, Yellow Dock",Approved,Present,Not Native,Common,,
YOSE-1998,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Rumex paucifolius,"Alpine Sheep Sorrel, Fewleaved Dock, Meadow Dock",Approved,Present,Native,Common,,
YOSE-1999,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Rumex pulcher,Fiddle Dock,Approved,Present,Not Native,Rare,,
YOSE-2000,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Rumex salicifolius var. denticulatus,"California Dock, Toothed Willow Dock",Approved,Present,Native,Uncommon,,
YOSE-2001,Yosemite National Park,Vascular Plant,Caryophyllales,Polygonaceae,Rumex salicifolius var. triangulivalvis,None,Approved,Present,Native,Uncommon,,
YOSE-2002,Yosemite National Park,Vascular Plant,Caryophyllales,Portulacaceae,Portulaca oleracea,"Akulikuli-Kula, Common Purslane, Duckweed, Garden Purslane, Little Hogweed, Little-Hogweed, Purslane, Pursley, Wild Portulaca",Approved,Not Confirmed,Not Native,,,
YOSE-2003,Yosemite National Park,Vascular Plant,Celastrales,Celastraceae,Parnassia californica,"California Grass Of Parnassus, California Grass-Of-Parnassus",Approved,Present,Native,Uncommon,,
YOSE-2004,Yosemite National Park,Vascular Plant,Cornales,Cornaceae,Cornus nuttallii,Pacific Dogwood,Approved,Present,Native,Common,,
YOSE-2005,Yosemite National Park,Vascular Plant,Cornales,Cornaceae,Cornus sericea,"Redosier, Redosier Dogwood",In Review,,,,,
YOSE-2006,Yosemite National Park,Vascular Plant,Cornales,Cornaceae,Cornus sericea ssp. occidentalis,Western Dogwood,Approved,Present,Native,Uncommon,,
YOSE-2007,Yosemite National Park,Vascular Plant,Cornales,Cornaceae,Cornus sericea ssp. sericea,"Redosier Dogwood, Siberian Dogwood, Tatarian Dogwood",Approved,Present,Native,Common,,
YOSE-2008,Yosemite National Park,Vascular Plant,Cornales,Hydrangeaceae,Philadelphus lewisii,Lewis' Mock Orange,Approved,Present,Native,Uncommon,,
YOSE-2009,Yosemite National Park,Vascular Plant,Cornales,Loasaceae,Mentzelia crocea,Sierra Blazingstar,Approved,Present,Native,Uncommon,,
YOSE-2010,Yosemite National Park,Vascular Plant,Cornales,Loasaceae,Mentzelia dispersa,"Bushy Blazingstar, Nevada Blazingstar, Scattered Blazingstar",Approved,Present,Native,Uncommon,,
YOSE-2011,Yosemite National Park,Vascular Plant,Cornales,Loasaceae,Mentzelia lindleyi,Lindley's Blazingstar,Approved,Not Confirmed,Native,,,
YOSE-2012,Yosemite National Park,Vascular Plant,Crossosomatales,Staphyleaceae,Staphylea bolanderi,Sierra Bladdernut,Approved,Present,Native,Rare,,
YOSE-2013,Yosemite National Park,Vascular Plant,Cucurbitales,Cucurbitaceae,Marah fabaceus,"California Manroot, Valley Manroot",Approved,Present,Native,Uncommon,,
YOSE-2014,Yosemite National Park,Vascular Plant,Cucurbitales,Cucurbitaceae,Marah horridus,Sierra Manroot,Approved,Present,Native,Uncommon,,
YOSE-2015,Yosemite National Park,Vascular Plant,Cucurbitales,Cucurbitaceae,Marah watsonii,Taw Manroot,Approved,Not Present (False Report),Native,,,
YOSE-2016,Yosemite National Park,Vascular Plant,Cucurbitales,Datiscaceae,Datisca glomerata,Durango Root,Approved,Present,Native,Uncommon,,
YOSE-2017,Yosemite National Park,Vascular Plant,Dioscoreales,Nartheciaceae,Narthecium californicum,California Bog Asphodel,Approved,Present,Native,Rare,,
YOSE-2018,Yosemite National Park,Vascular Plant,Dipsacales,Adoxaceae,Sambucus melanocarpa,None,Approved,Present,Native,Uncommon,,
YOSE-2019,Yosemite National Park,Vascular Plant,Dipsacales,Adoxaceae,Sambucus mexicana,Mexican Elder,Approved,Present,Native,Uncommon,,
YOSE-2020,Yosemite National Park,Vascular Plant,Dipsacales,Adoxaceae,Sambucus racemosa var. microbotrys,European Red Elderberry,Approved,Present,Native,Uncommon,,
YOSE-2021,Yosemite National Park,Vascular Plant,Dipsacales,Adoxaceae,Viburnum ellipticum,Common Viburnum,Approved,Not Present (False Report),Native,,,
YOSE-2022,Yosemite National Park,Vascular Plant,Dipsacales,Caprifoliaceae,Lonicera cauriana,None,Approved,Present,Native,Uncommon,,
YOSE-2023,Yosemite National Park,Vascular Plant,Dipsacales,Caprifoliaceae,Lonicera conjugialis,Purpleflower Honeysuckle,Approved,Present,Native,Uncommon,,
YOSE-2024,Yosemite National Park,Vascular Plant,Dipsacales,Caprifoliaceae,Lonicera interrupta,Chaparral Honeysuckle,Approved,Present,Native,Uncommon,,
YOSE-2025,Yosemite National Park,Vascular Plant,Dipsacales,Caprifoliaceae,Lonicera involucrata var. involucrata,Twinberry Honeysuckle,Approved,Present,Native,Uncommon,,
YOSE-2026,Yosemite National Park,Vascular Plant,Dipsacales,Caprifoliaceae,Symphoricarpos albus var. laevigatus,Common Snowberry,Approved,Present,Native,Uncommon,,
YOSE-2027,Yosemite National Park,Vascular Plant,Dipsacales,Caprifoliaceae,Symphoricarpos mollis,Creeping Snowberry,Approved,Present,Native,Common,,
YOSE-2028,Yosemite National Park,Vascular Plant,Dipsacales,Caprifoliaceae,Symphoricarpos rotundifolius var. rotundifolius,Roundleaf Snowberry,Approved,Present,Native,Uncommon,,
YOSE-2029,Yosemite National Park,Vascular Plant,Dipsacales,Valerianaceae,Plectritis brachystemon,None,Approved,Present,Native,Uncommon,,
YOSE-2030,Yosemite National Park,Vascular Plant,Dipsacales,Valerianaceae,Plectritis ciliosa ssp. ciliosa,"Longspur Seablush, Long-Spur Seablush",Approved,Not Confirmed,Native,,,
YOSE-2031,Yosemite National Park,Vascular Plant,Dipsacales,Valerianaceae,Valeriana californica,California Valerian,Approved,Present,Native,Uncommon,,
YOSE-2032,Yosemite National Park,Vascular Plant,Dipsacales,Valerianaceae,Valeriana sitchensis ssp. scouleri,None,Approved,Not Confirmed,Native,,,
YOSE-2033,Yosemite National Park,Vascular Plant,Equisetales,Equisetaceae,Equisetum arvense,"Common Horsetail, Field Horsetail, Scouringrush, Western Horsetail",Approved,Present,Native,Common,,
YOSE-2034,Yosemite National Park,Vascular Plant,Equisetales,Equisetaceae,Equisetum hyemale ssp. affine,Scouringrush Horsetail,Approved,Present,Native,Common,,
YOSE-2035,Yosemite National Park,Vascular Plant,Equisetales,Equisetaceae,Equisetum laevigatum,"Horsetail, Smooth Horsetail, Smooth Scouringrush, Smooth Scouring-Rush",Approved,Present,Native,Common,,
YOSE-2036,Yosemite National Park,Vascular Plant,Ericales,Ericaceae,Allotropa virgata,Sugarstick,Approved,Present,Native,Rare,,
YOSE-2037,Yosemite National Park,Vascular Plant,Ericales,Ericaceae,Arctostaphylos nevadensis,Pinemat Manzanita,Approved,Present,Native,Common,,
YOSE-2038,Yosemite National Park,Vascular Plant,Ericales,Ericaceae,Arctostaphylos patula,None,Approved,Present,Native,Common,,
YOSE-2039,Yosemite National Park,Vascular Plant,Ericales,Ericaceae,Arctostaphylos viscida ssp. mariposa,Mariposa Manzanita,Approved,Present,Native,Common,,
YOSE-2040,Yosemite National Park,Vascular Plant,Ericales,Ericaceae,Arctostaphylos viscida ssp. viscida,"Sticky Whiteleaf Manzanita, Whiteleaf Manzanita",Approved,Present,Native,Uncommon,,
YOSE-2041,Yosemite National Park,Vascular Plant,Ericales,Ericaceae,Cassiope mertensiana,"Western Moss Heather, White Heather",Approved,Present,Native,Common,,
YOSE-2042,Yosemite National Park,Vascular Plant,Ericales,Ericaceae,Chimaphila umbellata,"Pipsissewa, Prince's Pine",Approved,Present,Native,Uncommon,,
YOSE-2043,Yosemite National Park,Vascular Plant,Ericales,Ericaceae,Gaultheria humifusa,"Alpine Spicywintergreen, Western Wintergreen",Approved,Present,Native,Uncommon,,
YOSE-2044,Yosemite National Park,Vascular Plant,Ericales,Ericaceae,Kalmia polifolia,"Bog Kalmia, Bog Laurel, Box Laurel, Swamp Laurel",In Review,,,,,
YOSE-2045,Yosemite National Park,Vascular Plant,Ericales,Ericaceae,Kalmia polifolia ssp. microphylla,None,Approved,Present,Native,Common,,
YOSE-2046,Yosemite National Park,Vascular Plant,Ericales,Ericaceae,Kalmia polifolia ssp. polifolia,Mountain Laurel,Approved,Not Confirmed,Native,,,
YOSE-2047,Yosemite National Park,Vascular Plant,Ericales,Ericaceae,Ledum glandulosum,"Glandular Labrador Tea, Western Labrador Tea",Approved,Present,Native,Common,,
YOSE-2048,Yosemite National Park,Vascular Plant,Ericales,Ericaceae,Leucothoe davisiae,Sierra Laurel,Approved,Present,Native,Rare,,
YOSE-2049,Yosemite National Park,Vascular Plant,Ericales,Ericaceae,Orthilia secunda,"One-Sided Wintergreen, Sidebells Wintergreen",Approved,Present,Native,Uncommon,,
YOSE-2050,Yosemite National Park,Vascular Plant,Ericales,Ericaceae,Phyllodoce breweri,"Brewer's Mountain Heather, Purple Mountainheath, Red Mountainheather",Approved,Present,Native,Common,,
YOSE-2051,Yosemite National Park,Vascular Plant,Ericales,Ericaceae,Pleuricospora fimbriolata,"Fringed Pinesap, Sierra Sap",Approved,Present,Native,Uncommon,,
YOSE-2052,Yosemite National Park,Vascular Plant,Ericales,Ericaceae,Pterospora andromedea,"Giant Bird's Nest, Giant Pinedrops, Woodland Pinedrops",Approved,Present,Native,Common,,
YOSE-2053,Yosemite National Park,Vascular Plant,Ericales,Ericaceae,Pyrola asarifolia,"Bog Wintergreen, Liverleaf Wintergreen, Pink Wintergreen",In Review,,,,,
YOSE-2054,Yosemite National Park,Vascular Plant,Ericales,Ericaceae,Pyrola asarifolia ssp. asarifolia,"Bog Wintergreen, Liverleaf Wintergreen",Approved,Present,Native,Uncommon,,
YOSE-2055,Yosemite National Park,Vascular Plant,Ericales,Ericaceae,Pyrola minor,"Lesser Wintergreen, Snowline Wintergreen",Approved,Present,Native,Uncommon,,
YOSE-2056,Yosemite National Park,Vascular Plant,Ericales,Ericaceae,Pyrola picta,White-Veined Wintergreen,Approved,Present,Native,Common,,
YOSE-2057,Yosemite National Park,Vascular Plant,Ericales,Ericaceae,Rhododendron occidentale,"California Azalea, Sonoma Azalea, Western Azalea",Approved,Present,Native,Common,,
YOSE-2058,Yosemite National Park,Vascular Plant,Ericales,Ericaceae,Sarcodes sanguinea,Snowplant,Approved,Present,Native,Common,,
YOSE-2059,Yosemite National Park,Vascular Plant,Ericales,Ericaceae,Vaccinium caespitosum,None,Approved,Present,Native,Common,,
YOSE-2060,Yosemite National Park,Vascular Plant,Ericales,Ericaceae,Vaccinium parvifolium,Red Huckleberry,Approved,Present,Native,Rare,,
YOSE-2061,Yosemite National Park,Vascular Plant,Ericales,Ericaceae,Vaccinium uliginosum ssp. occidentale,None,Approved,Present,Native,Common,,
YOSE-2062,Yosemite National Park,Vascular Plant,Ericales,Polemoniaceae,Allophyllum divaricatum,Purple False Gilyflower,Approved,Present,Native,Uncommon,,
